generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1782499320-4TjXQNVs5npQAyO8QCE9,2026-06-26 18:42:00.440,0.002323,,,,0,2318,130,59,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,1815,1397,,Inference Model
gen-1782499309-l1qxRLmvpdceU3nR0ijo,2026-06-26 18:41:49.920,0.013479,,,,0,5012,2160,203,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,10141,2092,,Inference Model
gen-1782499304-oeo7nSAwLbJfleHSluRH,2026-06-26 18:41:44.904,0.007443,,,,0,4531,899,218,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4707,2247,,Inference Model
gen-1782499303-LQhUiZ6EHY8tW91f0NTj,2026-06-26 18:41:43.411,0.00221,,,,0,2257,115,41,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,1347,1095,,Inference Model
gen-1782499298-ItcBfdIDi9llai4BWskJ,2026-06-26 18:41:38.369,0.004433,,,,0,3457,409,108,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4914,1987,,Inference Model
gen-1782499293-s50ccHbfnWdzZa11EGbr,2026-06-26 18:41:33.483,0.009154,,,,0,7988,703,127,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4584,1657,,Inference Model
gen-1782499288-M8LENYUX36GL6x0y80s1,2026-06-26 18:41:28.528,0.01719,,,,0,21631,215,161,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2310,2173,,Inference Model
gen-1782499285-nFfnoQpMZMWikrtbBbO5,2026-06-26 18:41:25.605,0.017225,,,,0,20489,413,23,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2608,1228,,Inference Model
gen-1782499282-aeNLnXliU83kuDycnlYs,2026-06-26 18:41:22.810,0.016802,,,,0,21143,210,156,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2398,2219,,Inference Model
gen-1782499278-WMUsATJDDAqY1tR68jMp,2026-06-26 18:41:18.773,0.017141,,,,0,20023,472,23,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3493,1453,,Inference Model
gen-1782499272-DEc4NNUpPbfVFRPUqTnz,2026-06-26 18:41:12.637,0.016804,,,,0,20636,295,239,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5902,2799,,Inference Model
gen-1782499268-1ahRbAKnKdKYTJuJ2n6J,2026-06-26 18:41:08.690,0.016768,,,,0,19538,470,21,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3543,2458,,Inference Model
gen-1782499261-7ylZwHLhNisdl8VURuil,2026-06-26 18:41:01.733,0.016473,,,,0,20224,290,234,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,6468,3878,,Inference Model
gen-1782499256-kyAFYLZVqCndLfYJ4Pjd,2026-06-26 18:40:56.719,0.01663,,,,0,19144,505,28,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4628,3108,,Inference Model
gen-1782499253-dFlyBUb0oDTu5vP8ksPW,2026-06-26 18:40:53.241,0.01591,,,,0,19762,242,163,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3288,1930,,Inference Model
gen-1782499250-4hlrqcKkq18qIDDBDorX,2026-06-26 18:40:50.526,0.015604,,,,0,18700,351,19,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2486,1069,,Inference Model
gen-1782499247-s7VjzhFhqbn39sfKatag,2026-06-26 18:40:47.486,0.017286,,,,0,21657,232,185,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2907,2774,,Inference Model
gen-1782499241-zDBzJPF1DiqBeXDH3Nz9,2026-06-26 18:40:41.786,0.016956,,,,0,20515,349,17,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5278,3325,,Inference Model
gen-1782499239-AA1Zn8QYhmMTPiJKLdYq,2026-06-26 18:40:39.202,0.00307,,-0.013996,,0,21203,259,207,20736,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2388,2220,,Inference Model
gen-1782499232-CrpyCc4rAtMlUgzZCq4C,2026-06-26 18:40:32.285,0.017348,,,,0,21169,327,229,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,6666,3844,,Inference Model
gen-1782499227-EIuL1LyAh6dqMv9nCZY3,2026-06-26 18:40:27.199,0.01694,,,,0,20049,423,18,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4771,3995,,Inference Model
gen-1782499219-nldjPDQvnexrNeoH8RRO,2026-06-26 18:40:19.423,0.017223,,,,0,20757,368,269,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,7434,4270,,Inference Model
gen-1782499215-2th31e9oMe9HVonJFIJ6,2026-06-26 18:40:15.561,0.016527,,,,0,19655,397,20,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3480,2119,,Inference Model
gen-1782499210-XyfZjcH6AmILVK5BQ7NH,2026-06-26 18:40:10.810,0.016599,,,,0,20261,312,235,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4571,4319,,Inference Model
gen-1782499207-b4Tiq4LtmzLF0Gh1JGJe,2026-06-26 18:40:07.807,0.01641,,,,0,19181,450,20,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2706,915,,Inference Model
gen-1782499202-lxrZLarZPaM700oqeix4,2026-06-26 18:40:02.409,0.016035,,,,0,19754,271,217,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5126,2805,,Inference Model
gen-1782499197-z9iEZH3oVQt34xyF3AiZ,2026-06-26 18:39:57.320,0.016492,,,,0,18696,549,30,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4729,2194,,Inference Model
gen-1782499191-hJcMFsxWzxuo1GcAG15E,2026-06-26 18:39:51.868,0.017415,,,,0,21648,262,204,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4856,2901,,Inference Model
gen-1782499188-U0a971fvZZIlFAwpe8o3,2026-06-26 18:39:48.851,0.016708,,,,0,20502,296,15,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2761,1181,,Inference Model
gen-1782499183-psEXqq0tzwVUKMuUmMSd,2026-06-26 18:39:43.619,0.017505,,,,0,21150,365,270,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4871,2324,,Inference Model
gen-1782499180-iiwQtupe6Mo8EGASzs7C,2026-06-26 18:39:40.750,0.0169,,,,0,20026,418,16,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2626,891,,Inference Model
gen-1782499176-ZfxpnnytOUCNABOvvtis,2026-06-26 18:39:36.877,0.016491,,,,0,20662,221,159,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3651,2338,,Inference Model
gen-1782499173-omLlrG2auG861uzmhsYq,2026-06-26 18:39:33.864,0.016596,,,,0,19560,428,18,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2155,1150,,Inference Model
gen-1782499170-2DvNoNS5ganBiXhaQDco,2026-06-26 18:39:30.756,0.016129,,,,0,20174,222,176,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2946,2698,,Inference Model
gen-1782499167-zXnKvEDJxjw4JWmeflXk,2026-06-26 18:39:27.691,0.016458,,,,0,19094,475,19,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2702,1838,,Inference Model
gen-1782499163-zwVUpR31PSfb8NvVrD5m,2026-06-26 18:39:23.832,0.015789,,,,0,19762,215,127,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3541,2057,,Inference Model
gen-1782499160-2Wl9ENhPLPRLFEvEyVo2,2026-06-26 18:39:20.697,0.015919,,,,0,18700,421,21,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2803,1814,,Inference Model
gen-1782499158-6lxY4CKqRKqw1VEexjPG,2026-06-26 18:39:18.114,0.003006,,,,0,3145,144,72,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2277,1389,,Inference Model
gen-1782499155-icqMPI6qjt3GSiYaUkvN,2026-06-26 18:39:15.655,0.004246,,,,0,4060,267,130,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2011,1876,,Inference Model
gen-1782499148-uYZIlA8nloUZKUY5Ghvd,2026-06-26 18:39:08.919,0.007048,,,,0,3944,909,243,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,6292,3001,,Inference Model
gen-1782499147-20614r8SbjRGf1KShpZI,2026-06-26 18:39:07.154,0.002605,,,,0,2484,165,91,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,1561,1423,,Inference Model
gen-1782499143-pK7IYVvg9jmItTuKBWMD,2026-06-26 18:39:03.966,0.003837,,,,0,3155,327,114,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2905,1573,,Inference Model
gen-1782499137-gUNfjEi7AoGRzMLbGyIK,2026-06-26 18:38:57.767,0.006782,,,,0,3835,868,399,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5845,3891,,Inference Model
gen-1782499127-hNrvs1j3SGPQSjb6hwKo,2026-06-26 18:38:47.140,0.008263,,,,0,4148,1145,498,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,10233,3951,,Inference Model
gen-1782499116-ynQzmN1SlUtLCZ5pDwkV,2026-06-26 18:38:36.432,0.01348,,,,0,5560,2069,88,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,10010,2091,,Inference Model
gen-1782499110-RfVg8Sg682d5c5u86nsS,2026-06-26 18:38:30.754,0.006491,,,,0,4203,742,285,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5203,2014,,Inference Model
gen-1782499102-Xum8M3zVunSYKRGVCtxq,2026-06-26 18:38:22.702,0.008027,,,,0,3941,1127,487,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,7303,3540,,Inference Model
gen-1782499098-kxSggdti5AVWtF9cdrmj,2026-06-26 18:38:18.073,0.006338,,,,0,3921,755,94,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4218,1634,,Inference Model
gen-1782499090-nxu5MBZjoiyYfCD5nfeA,2026-06-26 18:38:10.204,0.011516,,,,0,10693,777,48,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,7396,1459,,Inference Model
gen-1782499009-fcaKh4dWKhVbLbAqZbFL,2026-06-26 18:36:49.286,0.066172,,,,0,2079,4065,48,0,openai/gpt-5.4-20260305,OpenAI,standard,false,true,,completed,stop,38039,1124,,Inference Model
gen-1782498929-wyFsOBH8ciVzrsGj8jjk,2026-06-26 18:35:29.618,0.096797,,,,0,2221,6083,28,0,openai/gpt-5.4-20260305,OpenAI,standard,false,true,,completed,stop,48479,2707,,Inference Model
gen-1782498862-fNxzGa8iCev3L7MzYVfv,2026-06-26 18:34:22.527,0.002732,,,,0,2222,3998,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,41280,981,,Inference Model
gen-1782498459-WwUkBqbfPEnb9g3q0RDA,2026-06-26 18:27:39.296,0.002477,,-0.000153,,0,2155,3846,0,2048,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,34317,512,,Inference Model
gen-1782498011-WHEm9eqS0OfNI1sds80V,2026-06-26 18:20:10.967,0.096957,,,,0,2159,6104,42,0,openai/gpt-5.4-20260305,OpenAI,standard,false,true,,completed,stop,49502,1379,,Inference Model
gen-1782497648-4P0pEShMCk31nD4lkJMq,2026-06-26 18:14:08.778,0.10207,,,,0,2152,6446,54,0,openai/gpt-5.4-20260305,OpenAI,standard,false,true,,completed,stop,55376,1303,,Inference Model
gen-1782497139-nYZfoN0NHxipLAHt2PlQ,2026-06-26 18:05:39.695,0.001445,,-0.001382,,0,18479,94,0,18432,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2018,1321,,Inference Model
gen-1782497136-U50OV37kVsUD2W9uEJCl,2026-06-26 18:05:36.992,0.001474,,-0.001372,,0,18488,124,0,18304,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2578,1250,,Inference Model
gen-1782497133-mntCrLbzwyh73PDBonI0,2026-06-26 18:05:33.690,0.002822,,,,0,18454,90,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2856,2235,,Inference Model
gen-1782497129-LaG2MqVAhmFeuFGWFxjd,2026-06-26 18:05:29.080,0.002758,,,,0,17312,270,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4267,1017,,Inference Model
gen-1782497120-WUC1JsZ6VnH3KGR1Wnb1,2026-06-26 18:05:20.141,0.002762,,,,0,17966,113,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8705,4628,,Inference Model
gen-1782497107-AbWqkAH5FT5Ojoktdhrd,2026-06-26 18:05:07.402,0.002675,,,,0,16846,248,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12607,4427,,Inference Model
gen-1782497105-ycHXjtflIWV9TkrQxu63,2026-06-26 18:05:05.272,0.002646,,,,0,17493,38,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1553,1051,,Inference Model
gen-1782497102-6e6KLGvky1ostLwAVmAK,2026-06-26 18:05:02.584,0.002677,,,,0,17459,97,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2559,1795,,Inference Model
gen-1782497096-YZjgKse8CYHGrTz7DCvs,2026-06-26 18:04:56.888,0.002631,,,,0,16361,296,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5446,1862,,Inference Model
gen-1782497094-7F8FAOvL2tf3Fv7YSTUY,2026-06-26 18:04:54.134,0.002615,,,,0,17047,97,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2507,1776,,Inference Model
gen-1782497079-Ozn3tg1QBhnTuUzQ9pys,2026-06-26 18:04:39.055,0.00258,,,,0,15967,309,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,14865,4764,,Inference Model
gen-1782497072-yT4xgCpVmu4RiE45AjAV,2026-06-26 18:04:32.743,0.002553,,,,0,16585,109,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6145,2542,,Inference Model
gen-1782497065-wYJZ9SjuVCD3Jw5RpxAx,2026-06-26 18:04:25.586,0.002519,,,,0,15523,318,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7019,1941,,Inference Model
gen-1782497064-QtHf37CaeSDszYBcO7A2,2026-06-26 18:04:24.114,0.001416,,-0.001382,,0,18514,37,0,18432,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1334,1096,,Inference Model
gen-1782497061-fJzxkZ5mJi9tm1PJnviH,2026-06-26 18:04:21.108,0.002835,,,,0,18480,106,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2898,1859,,Inference Model
gen-1782497054-bvzLmuJdFICtRURSm93o,2026-06-26 18:04:14.323,0.002757,,,,0,17338,261,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6615,2520,,Inference Model
gen-1782497051-XupxSvCo7zfuOfmT05YO,2026-06-26 18:04:11.176,0.001425,,-0.001344,,0,18026,110,0,17920,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2527,1545,,Inference Model
gen-1782497047-nX1xnHtuwWaYre3VhwSs,2026-06-26 18:04:07.497,0.002762,,,,0,18026,98,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3493,2441,,Inference Model
gen-1782497044-9try3POpBBRT9URwFq8Z,2026-06-26 18:04:04.419,0.002756,,,,0,17992,96,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2934,2096,,Inference Model
gen-1782497038-oJoS774n5rurODJIAEC5,2026-06-26 18:03:58.937,0.002724,,,,0,16872,323,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5309,1648,,Inference Model
gen-1782497035-mQETks16U2BdMabv7B5l,2026-06-26 18:03:55.299,0.002705,,,,0,17580,114,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3464,1144,,Inference Model
gen-1782497029-UCDOCeAT5IHbOkeo9y3V,2026-06-26 18:03:49.243,0.002633,,,,0,16478,269,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5931,1774,,Inference Model
gen-1782497025-03Atv5fE75hp8ialV6Qq,2026-06-26 18:03:45.273,0.002625,,,,0,17084,104,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3817,2309,,Inference Model
gen-1782497018-pYN7ypI3kCe1C1bVj21m,2026-06-26 18:03:38.622,0.002586,,,,0,16004,310,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6487,1843,,Inference Model
gen-1782497015-NmryzNDBz5WWVm0CeuWL,2026-06-26 18:03:35.418,0.002549,,,,0,16611,97,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2981,1597,,Inference Model
gen-1782497012-tqg3Pp9h139QSU8P5xAR,2026-06-26 18:03:32.264,0.002541,,,,0,16577,91,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3042,2033,,Inference Model
gen-1782496997-daSNMSkTnhx1q4aTdRC0,2026-06-26 18:03:17.944,0.002515,,,,0,15519,312,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,14163,7008,,Inference Model
gen-1782496990-lmoyB60zRcM9sZCZQ1X8,2026-06-26 18:03:10.654,0.002837,,,,0,18471,111,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7028,2292,,Inference Model
gen-1782496984-ATHirkkAwHljJFfQbtCO,2026-06-26 18:03:04.621,0.002745,,,,0,17325,244,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5856,2142,,Inference Model
gen-1782496982-DrA0MEkXx5kMCn0GYz6k,2026-06-26 18:03:02.640,0.00141,,-0.001344,,0,18007,89,0,17920,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1772,580,,Inference Model
gen-1782496974-Syn5ZdAY5KMWSknYpf04,2026-06-26 18:02:54.575,0.001423,,-0.001344,,0,18007,110,0,17920,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7531,4069,,Inference Model
gen-1782496960-te99T75U1dAjfLliU5xO,2026-06-26 18:02:40.383,0.002754,,,,0,17973,97,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,14078,10522,,Inference Model
gen-1782496948-O4Folxe9LNa3bf44dtVq,2026-06-26 18:02:28.841,0.002702,,,,0,16849,292,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,11406,2402,,Inference Model
gen-1782496946-TttNa193t2EGbEvESNEM,2026-06-26 18:02:26.566,0.001375,,-0.001305,,0,17519,89,0,17408,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2062,980,,Inference Model
gen-1782496938-8lnWdlXST7dh2KkrVud1,2026-06-26 18:02:18.521,0.001372,,-0.001305,,0,17519,83,0,17408,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7915,5181,,Inference Model
gen-1782496930-JcUUGyLKXS2FTGaRdvsK,2026-06-26 18:02:10.765,0.002682,,,,0,17485,99,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7640,4196,,Inference Model
gen-1782496913-VWTslSJZo7NabQm6z7eW,2026-06-26 18:01:53.556,0.002625,,,,0,16383,280,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,16864,6928,,Inference Model
gen-1782496904-WCwZ5X0nlbQT8IXSbpVf,2026-06-26 18:01:44.401,0.001337,,-0.001267,,0,17031,83,0,16896,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8972,6209,,Inference Model
gen-1782496896-jHzQDhTYaCzC0l1x6wQ4,2026-06-26 18:01:36.284,0.001347,,-0.001267,,0,17031,100,0,16896,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7970,4597,,Inference Model
gen-1782496883-g4qbhHCC5F0tZLUKkgqb,2026-06-26 18:01:23.751,0.00263,,,,0,16997,135,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12194,7328,,Inference Model
gen-1782496876-wsLxle9IWMLt23FsXfYe,2026-06-26 18:01:16.426,0.002557,,,,0,15917,284,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7100,1191,,Inference Model
gen-1782496874-slkPYjsVvflBp2oCOBQ8,2026-06-26 18:01:14.311,0.001313,,-0.001238,,0,16619,98,0,16512,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1930,561,,Inference Model
gen-1782496871-tUNaka4UlAL4HjL0wyBm,2026-06-26 18:01:11.267,0.002557,,,,0,16619,108,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2861,1332,,Inference Model
gen-1782496868-xRdjwgxT7Ii8uN0n3DNv,2026-06-26 18:01:08.295,0.002549,,,,0,16585,103,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2766,1582,,Inference Model
gen-1782496861-jZMDAofGuwq0hOSof0Lg,2026-06-26 18:01:01.365,0.00251,,,,0,15523,303,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6736,3051,,Inference Model
gen-1782496858-xwpDXZ8jHYKlay3S8YQF,2026-06-26 18:00:58.712,0.000456,,,,0,2664,94,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2415,1125,,Inference Model
gen-1782496855-cxppV6cjzUpYHM3olBVV,2026-06-26 18:00:55.282,0.000621,,,,0,3323,205,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3246,640,,Inference Model
gen-1782496841-7hWLamFKrDpGhFIhzYxD,2026-06-26 18:00:41.147,0.000829,,,,0,2997,633,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,13526,1111,,Inference Model
gen-1782496838-M2fLP2gRhlxXLuRW4dGd,2026-06-26 18:00:38.909,0.000351,,,,0,2024,79,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2114,1221,,Inference Model
gen-1782496834-MRT9xIt0Jl8YazVpb6A5,2026-06-26 18:00:34.055,0.000495,,,,0,2461,211,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4736,768,,Inference Model
gen-1782496820-i466DTbg5vLBI98puHvm,2026-06-26 18:00:20.519,0.000871,,,,0,2932,720,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,13308,1807,,Inference Model
gen-1782496810-2L4qq9oKhhoIuUVNiLBG,2026-06-26 18:00:10.122,0.000867,,,,0,3188,649,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,10064,1500,,Inference Model
gen-1782496775-Xreap4N5NgcMUdX3txMh,2026-06-26 17:59:35.745,0.001949,,,,0,4323,2168,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,34026,1023,,Inference Model
gen-1782496765-4ESbUapDzR7yhkV3LPI2,2026-06-26 17:59:25.051,0.000866,,,,0,3214,640,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,10385,1154,,Inference Model
gen-1782496755-TSG9nvAHNCJlTADyc6NY,2026-06-26 17:59:15.738,0.000835,,,,0,3015,638,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,9181,843,,Inference Model
gen-1782496744-sjqccuQSFJMaLtRhvPTl,2026-06-26 17:59:04.528,0.000837,,,,0,2973,653,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,11030,1136,,Inference Model
gen-1782496737-PObWin1nMjDEtMDX9WnD,2026-06-26 17:58:57.349,0.001396,,,,0,7432,470,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6133,713,,Inference Model
gen-1782496695-M4ZvKozhUxd9C1Tv59SD,2026-06-26 17:58:15.100,0.002563,,,,0,4361,3183,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,41706,995,,Inference Model
gen-1782495692-NsHSYXQTglozuWL082AO,2026-06-26 17:41:32.315,0.001805,,,,0,11894,36,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4564,2812,,Inference Model
gen-1782495677-pTdvvWgDy5hgBlJq671O,2026-06-26 17:41:17.881,0.001735,,,,0,10554,254,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,14156,5621,,Inference Model
gen-1782495675-YCSBzA3Mfd1XG78PQTz8,2026-06-26 17:41:15.627,0.001795,,,,0,11445,131,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2025,878,,Inference Model
gen-1782495665-3plyvpaHCvKtiRBx8tMN,2026-06-26 17:41:05.281,0.001681,,,,0,10128,271,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,10233,1663,,Inference Model
gen-1782495662-T6kwqy18IpJZMPk50Ryy,2026-06-26 17:41:02.864,0.001643,,,,0,10809,37,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1818,1474,,Inference Model
gen-1782495655-1d4zsD2T3FL3TPftDSLU,2026-06-26 17:40:55.937,0.001588,,,,0,9525,267,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6778,3185,,Inference Model
gen-1782495649-9h4iLKqYjjXKEaFiYpk2,2026-06-26 17:40:49.768,0.001613,,,,0,10294,115,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6017,2226,,Inference Model
gen-1782495643-CKCrtRe8rNM3RjQWrv53,2026-06-26 17:40:43.674,0.001523,,,,0,9034,280,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5893,1886,,Inference Model
gen-1782495641-9p0f5E6Wc7fbvVAbuWJw,2026-06-26 17:40:41.627,0.001521,,,,0,9740,101,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1799,799,,Inference Model
gen-1782495637-CAh7KVY9P4lUuUcXOSfI,2026-06-26 17:40:37.097,0.001442,,,,0,8504,278,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4353,1253,,Inference Model
gen-1782495634-Jr96NcdZmp3p8maFtq5m,2026-06-26 17:40:34.049,0.001851,,,,0,11961,96,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2874,1985,,Inference Model
gen-1782495627-hStFVqDFs3wRJccQbG7i,2026-06-26 17:40:27.829,0.00186,,,,0,11936,116,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6086,2764,,Inference Model
